HostElementId,HostCategory,HostElementName,ParameterId,ParameterTypeId,ParameterName,ParameterValue
8175,Views,East,-1006601,autodesk.spec:spec.string-2.0.0,"Sheet Number","A105"
8175,Views,East,-1005333,autodesk.spec:spec.bool-1.0.0,"Sun Path","No"
8175,Views,East,-1005332,autodesk.spec:spec.string-2.0.0,"Default Analysis Display Style","None"
8175,Views,East,-1005254,,"Rotation on Sheet","None"
8175,Views,East,-1005207,autodesk.spec:spec.string-2.0.0,"Sheet Name","Elev./ Stair Sections"
8175,Views,East,-1005206,autodesk.spec:spec.string-2.0.0,"Sheet Number","A105"
8175,Views,East,-1005201,autodesk.spec:spec.string-2.0.0,"Detail Number","3"
8175,Views,East,-1005183,,"Color Scheme Location","Background"
8175,Views,East,-1005182,autodesk.spec:spec.string-2.0.0,"Dependency","Independent"
8175,Views,East,-1005176,,"View Template",""
8175,Views,East,-1005173,,"Graphic Display Options",""
8175,Views,East,-1005171,autodesk.spec:spec.string-2.0.0,"Referencing Detail","1"
8175,Views,East,-1005170,autodesk.spec:spec.string-2.0.0,"Referencing Sheet","A102"
8175,Views,East,-1005164,,"Visibility/Graphics Overrides",""
8175,Views,East,-1005163,,"Discipline","Architectural"
8175,Views,East,-1005161,,"Display Model","Normal"
8175,Views,East,-1005151,,"View Scale"," 1 : 100"
8175,Views,East,-1005150,autodesk.spec:spec.int64-2.0.0,"Scale Value    1:","100"
8175,Views,East,-1005148,,"Color Scheme",""
8175,Views,East,-1005147,,"None","103654"
8175,Views,East,-1005123,,"Far Clipping",""
8175,Views,East,-1005120,autodesk.spec:spec.string-2.0.0,"Reference Label",""
8175,Views,East,-1005114,autodesk.spec:spec.string-2.0.0,"Title on Sheet",""
8175,Views,East,-1005112,autodesk.spec:spec.string-2.0.0,"View Name","East"
8175,Views,East,-1005104,autodesk.spec.aec:length-2.0.0,"Far Clip Offset","26874"
8175,Views,East,-1005094,autodesk.spec:spec.bool-1.0.0,"Annotation Crop","No"
8175,Views,East,-1005091,autodesk.spec:spec.bool-1.0.0,"Crop Region Visible","No"
8175,Views,East,-1005090,autodesk.spec:spec.bool-1.0.0,"Crop View","Yes"
8175,Views,East,-1002052,,"Family and Type","Elevation: Building Elevation"
8175,Views,East,-1002051,,"Family","Elevation"
8175,Views,East,-1002050,,"Type","Building Elevation"
8175,Views,East,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
8175,Views,East,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
8175,Views,East,-1002000,,"Type Id","49557"
8208,Elevations,Elevation 5,-1140363,,"Category","Elevations"
8208,Elevations,Elevation 5,-1140362,,"Category","Elevations"
8208,Elevations,Elevation 5,-1013201,,"Design Option","-1"
8208,Elevations,Elevation 5,-1006602,autodesk.spec:spec.string-2.0.0,"Detail Number","2"
8208,Elevations,Elevation 5,-1006601,autodesk.spec:spec.string-2.0.0,"Sheet Number","A104"
8208,Elevations,Elevation 5,-1005171,autodesk.spec:spec.string-2.0.0,"Referencing Detail","1"
8208,Elevations,Elevation 5,-1005170,autodesk.spec:spec.string-2.0.0,"Referencing Sheet","A102"
8208,Elevations,Elevation 5,-1005120,autodesk.spec:spec.string-2.0.0,"Reference Label",""
8208,Elevations,Elevation 5,-1005112,autodesk.spec:spec.string-2.0.0,"View Name","West"
8208,Elevations,Elevation 5,-1002052,,"Family and Type","Elevation: Building Elevation"
8208,Elevations,Elevation 5,-1002051,,"Family","Elevation"
8208,Elevations,Elevation 5,-1002050,,"Type","Building Elevation"
8208,Elevations,Elevation 5,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
8208,Elevations,Elevation 5,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
8208,Elevations,Elevation 5,-1002000,,"Type Id","49557"
8231,Views,West,-1154613,,"Show Hidden Lines","By Discipline"
8231,Views,West,-1140363,,"Category","Views"
8231,Views,West,-1140362,,"Category","Views"
8231,Views,West,-1013201,,"Design Option","-1"
8231,Views,West,-1012202,,"Scope Box","None"
8231,Views,West,-1012103,,"Phase Filter","Show All"
8231,Views,West,-1012102,,"Phase","Working Drawings"
8231,Views,West,-1011003,,"Parts Visibility","Show Original"
8231,Views,West,-1011002,,"Detail Level","Fine"
8231,Views,West,-1007608,,"Associated Datum","None"
8231,Views,West,-1006613,,"Hide at scales coarser than"," 1 : 5000"
8231,Views,West,-1006602,autodesk.spec:spec.string-2.0.0,"Detail Number","2"
8231,Views,West,-1006601,autodesk.spec:spec.string-2.0.0,"Sheet Number","A104"
8231,Views,West,-1005333,autodesk.spec:spec.bool-1.0.0,"Sun Path","No"
8231,Views,West,-1005332,autodesk.spec:spec.string-2.0.0,"Default Analysis Display Style","None"
8231,Views,West,-1005254,,"Rotation on Sheet","None"
8231,Views,West,-1005207,autodesk.spec:spec.string-2.0.0,"Sheet Name","Elev./Sec./Det."
8231,Views,West,-1005206,autodesk.spec:spec.string-2.0.0,"Sheet Number","A104"
8231,Views,West,-1005201,autodesk.spec:spec.string-2.0.0,"Detail Number","2"
8231,Views,West,-1005183,,"Color Scheme Location","Background"
8231,Views,West,-1005182,autodesk.spec:spec.string-2.0.0,"Dependency","Independent"
8231,Views,West,-1005176,,"View Template",""
8231,Views,West,-1005173,,"Graphic Display Options",""
8231,Views,West,-1005171,autodesk.spec:spec.string-2.0.0,"Referencing Detail","1"
8231,Views,West,-1005170,autodesk.spec:spec.string-2.0.0,"Referencing Sheet","A102"
8231,Views,West,-1005164,,"Visibility/Graphics Overrides",""
8231,Views,West,-1005163,,"Discipline","Architectural"
8231,Views,West,-1005161,,"Display Model","Normal"
8231,Views,West,-1005151,,"View Scale"," 1 : 100"
8231,Views,West,-1005150,autodesk.spec:spec.int64-2.0.0,"Scale Value    1:","100"
8231,Views,West,-1005148,,"Color Scheme",""
8231,Views,West,-1005147,,"None","103655"
8231,Views,West,-1005123,,"Far Clipping",""
8231,Views,West,-1005120,autodesk.spec:spec.string-2.0.0,"Reference Label",""
8231,Views,West,-1005114,autodesk.spec:spec.string-2.0.0,"Title on Sheet",""
8231,Views,West,-1005112,autodesk.spec:spec.string-2.0.0,"View Name","West"
8231,Views,West,-1005104,autodesk.spec.aec:length-2.0.0,"Far Clip Offset","27108"
8231,Views,West,-1005094,autodesk.spec:spec.bool-1.0.0,"Annotation Crop","No"
8231,Views,West,-1005091,autodesk.spec:spec.bool-1.0.0,"Crop Region Visible","No"
8231,Views,West,-1005090,autodesk.spec:spec.bool-1.0.0,"Crop View","Yes"
8231,Views,West,-1002052,,"Family and Type","Elevation: Building Elevation"
8231,Views,West,-1002051,,"Family","Elevation"
8231,Views,West,-1002050,,"Type","Building Elevation"
8231,Views,West,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
8231,Views,West,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
8231,Views,West,-1002000,,"Type Id","49557"
9481,,ExtentElem,-1140363,,"Category",""
9481,,ExtentElem,-1140362,,"Category",""
9481,,ExtentElem,-1013201,,"Design Option","-1"
9481,,ExtentElem,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
9481,,ExtentElem,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
16216,Profiles,50 x 50mm,-1152384,autodesk.spec.reference:image-1.0.0,"Type Image","<None>"
16216,Profiles,50 x 50mm,-1140422,autodesk.spec:spec.string-2.0.0,"Keynote",""
16216,Profiles,50 x 50mm,-1140363,,"Category","Profiles"
16216,Profiles,50 x 50mm,-1140362,,"Category","Profiles"
16216,Profiles,50 x 50mm,-1013201,,"Design Option","-1"
16216,Profiles,50 x 50mm,-1010109,autodesk.spec:spec.string-2.0.0,"Model",""
16216,Profiles,50 x 50mm,-1010108,autodesk.spec:spec.string-2.0.0,"Manufacturer",""
16216,Profiles,50 x 50mm,-1010105,autodesk.spec:spec.string-2.0.0,"Type Comments",""
16216,Profiles,50 x 50mm,-1010104,autodesk.spec.string:url-2.0.0,"URL",""
16216,Profiles,50 x 50mm,-1010103,autodesk.spec:spec.string-2.0.0,"Description",""
16216,Profiles,50 x 50mm,-1005556,autodesk.spec:spec.string-2.0.0,"Code Name",""
16216,Profiles,50 x 50mm,-1005554,autodesk.spec:spec.string-2.0.0,"Section Name Key",""
16216,Profiles,50 x 50mm,-1005501,autodesk.spec:spec.string-2.0.0,"Section Shape","Not Defined"
16216,Profiles,50 x 50mm,-1002503,autodesk.spec:spec.string-2.0.0,"OmniClass Title",""
16216,Profiles,50 x 50mm,-1002502,autodesk.spec:spec.string-2.0.0,"OmniClass Number",""
16216,Profiles,50 x 50mm,-1002501,autodesk.spec:spec.string-2.0.0,"Assembly Description",""
16216,Profiles,50 x 50mm,-1002500,autodesk.spec:spec.string-2.0.0,"Assembly Code",""
16216,Profiles,50 x 50mm,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name","M_Rectangular Handrail"
16216,Profiles,50 x 50mm,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name","50 x 50mm"
16216,Profiles,50 x 50mm,-1001405,autodesk.spec:spec.string-2.0.0,"Type Mark",""
16216,Profiles,50 x 50mm,-1001205,autodesk.spec.measurable:currency-2.0.0,"Cost","0.00"
16216,Profiles,50 x 50mm,16209,autodesk.spec.aec:length-1.0.0,"Width","50"
16216,Profiles,50 x 50mm,16210,autodesk.spec.aec:length-1.0.0,"Height","50"
24584,Grid Heads,M_Grid Head - Circle,-1140363,,"Category","Grid Heads"
24584,Grid Heads,M_Grid Head - Circle,-1140362,,"Category","Grid Heads"
24584,Grid Heads,M_Grid Head - Circle,-1013201,,"Design Option","-1"
24584,Grid Heads,M_Grid Head - Circle,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name","M_Grid Head - Circle"
24584,Grid Heads,M_Grid Head - Circle,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name","M_Grid Head - Circle"
24584,Grid Heads,M_Grid Head - Circle,24561,autodesk.spec.aec:length-1.0.0,"Radius","7"
24584,Grid Heads,M_Grid Head - Circle,24562,autodesk.spec:spec.string-2.0.0,"Name",""
24867,Level Heads,M_Level Head - Circle,-1140363,,"Category","Level Heads"
24867,Level Heads,M_Level Head - Circle,-1140362,,"Category","Level Heads"
24867,Level Heads,M_Level Head - Circle,-1013201,,"Design Option","-1"
24867,Level Heads,M_Level Head - Circle,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name","M_Level Head - Circle"
24867,Level Heads,M_Level Head - Circle,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name","M_Level Head - Circle"
24867,Level Heads,M_Level Head - Circle,24822,autodesk.spec:spec.string-2.0.0,"Name",""
24867,Level Heads,M_Level Head - Circle,24824,autodesk.spec:spec.string-2.0.0,"Elevation",""
24867,Level Heads,M_Level Head - Circle,24826,autodesk.spec.aec:length-1.0.0,"Radius","4"
26029,,Section Head - Filled, Section Tail - Filled,-1140363,,"Category",""
26029,,Section Head - Filled, Section Tail - Filled,-1140362,,"Category",""
26029,,Section Head - Filled, Section Tail - Filled,-1013201,,"Design Option","-1"
26029,,Section Head - Filled, Section Tail - Filled,-1006615,,"Broken Section Display Style","Gapped"
26029,,Section Head - Filled, Section Tail - Filled,-1006608,,"Section Tail","M_Section Tail - Filled"
26029,,Section Head - Filled, Section Tail - Filled,-1006600,,"Section Head","M_Section Head - Filled"
26029,,Section Head - Filled, Section Tail - Filled,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name","Section Tag"
26029,,Section Head - Filled, Section Tail - Filled,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name","Section Head - Filled, Section Tail - Filled"
28045,Section Marks,M_Section Tail - Filled,-1140363,,"Category","Section Marks"
28045,Section Marks,M_Section Tail - Filled,-1140362,,"Category","Section Marks"
28045,Section Marks,M_Section Tail - Filled,-1013201,,"Design Option","-1"
28045,Section Marks,M_Section Tail - Filled,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name","M_Section Tail - Filled"
28045,Section Marks,M_Section Tail - Filled,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name","M_Section Tail - Filled"
28045,Section Marks,M_Section Tail - Filled,28017,autodesk.spec.aec:length-1.0.0,"Width","2"
28045,Section Marks,M_Section Tail - Filled,28018,autodesk.spec.aec:length-1.0.0,"Height","9"
49508,,Callout Head w 3mm Corner Radius,-1140363,,"Category",""
49508,,Callout Head w 3mm Corner Radius,-1140362,,"Category",""
49508,,Callout Head w 3mm Corner Radius,-1013201,,"Design Option","-1"
49508,,Callout Head w 3mm Corner Radius,-1008201,autodesk.spec.aec:sheetLength-2.0.0,"Corner Radius","3.0000 mm"
49508,,Callout Head w 3mm Corner Radius,-1008200,,"Callout Head","M_Callout Head : Metric Callout"
49508,,Callout Head w 3mm Corner Radius,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name","Callout Tag"
49508,,Callout Head w 3mm Corner Radius,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name","Callout Head w 3mm Corner Radius"
49554,,Building Section,-1140363,,"Category",""
49554,,Building Section,-1140362,,"Category",""
49554,,Building Section,-1013201,,"Design Option","-1"
49554,,Building Section,-1008211,autodesk.spec:spec.bool-1.0.0,"New views are dependent on template","Yes"
49554,,Building Section,-1008210,,"View Template applied to new views",""
49554,,Building Section,-1008206,autodesk.spec:spec.string-2.0.0,"Callout Tag","Callout Head w 3mm Corner Radius"
49554,,Building Section,-1008205,autodesk.spec:spec.string-2.0.0,"Section Tag","Section Head - Filled, Section Tail - Filled"
49554,,Building Section,-1005122,autodesk.spec:spec.string-2.0.0,"Reference Label","Sim"
49554,,Building Section,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name","Section"
49554,,Building Section,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name","Building Section"
49557,,Building Elevation,-1140363,,"Category",""
49557,,Building Elevation,-1140362,,"Category",""
49557,,Building Elevation,-1013201,,"Design Option","-1"
49557,,Building Elevation,-1008211,autodesk.spec:spec.bool-1.0.0,"New views are dependent on template","Yes"
49557,,Building Elevation,-1008210,,"View Template applied to new views",""
49557,,Building Elevation,-1008207,autodesk.spec:spec.string-2.0.0,"Elevation Tag","12mm Circle"
49557,,Building Elevation,-1008206,autodesk.spec:spec.string-2.0.0,"Callout Tag","Callout Head w 3mm Corner Radius"
49557,,Building Elevation,-1005122,autodesk.spec:spec.string-2.0.0,"Reference Label","Sim"
49557,,Building Elevation,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name","Elevation"
49557,,Building Elevation,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name","Building Elevation"
86961,Phases,Working Drawings,-1140363,,"Category","Phases"
86961,Phases,Working Drawings,-1140362,,"Category","Phases"
86961,Phases,Working Drawings,-1013201,,"Design Option","-1"
86961,Phases,Working Drawings,-1012111,autodesk.spec:spec.int64-2.0.0,"Sequence Number","2"
86961,Phases,Working Drawings,-1012110,autodesk.spec:spec.string-2.0.0,"Name","Working Drawings"
86961,Phases,Working Drawings,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
86961,Phases,Working Drawings,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
98746,Elevations,Elevation 1,-1140363,,"Category","Elevations"
98746,Elevations,Elevation 1,-1140362,,"Category","Elevations"
98746,Elevations,Elevation 1,-1013201,,"Design Option","-1"
98746,Elevations,Elevation 1,-1006602,autodesk.spec:spec.string-2.0.0,"Detail Number","1"
98746,Elevations,Elevation 1,-1006601,autodesk.spec:spec.string-2.0.0,"Sheet Number","A103"
98746,Elevations,Elevation 1,-1005171,autodesk.spec:spec.string-2.0.0,"Referencing Detail","1"
98746,Elevations,Elevation 1,-1005170,autodesk.spec:spec.string-2.0.0,"Referencing Sheet","A102"
98746,Elevations,Elevation 1,-1005120,autodesk.spec:spec.string-2.0.0,"Reference Label",""
98746,Elevations,Elevation 1,-1005112,autodesk.spec:spec.string-2.0.0,"View Name","South"
98746,Elevations,Elevation 1,-1002052,,"Family and Type","Elevation: Building Elevation"
98746,Elevations,Elevation 1,-1002051,,"Family","Elevation"
98746,Elevations,Elevation 1,-1002050,,"Type","Building Elevation"
98746,Elevations,Elevation 1,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
98746,Elevations,Elevation 1,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
98746,Elevations,Elevation 1,-1002000,,"Type Id","49557"
98977,Views,South,-1154613,,"Show Hidden Lines","By Discipline"
98977,Views,South,-1140363,,"Category","Views"
98977,Views,South,-1140362,,"Category","Views"
98977,Views,South,-1013201,,"Design Option","-1"
98977,Views,South,-1012202,,"Scope Box","None"
98977,Views,South,-1012103,,"Phase Filter","Show All"
98977,Views,South,-1012102,,"Phase","Working Drawings"
98977,Views,South,-1011003,,"Parts Visibility","Show Original"
98977,Views,South,-1011002,,"Detail Level","Fine"
98977,Views,South,-1007608,,"Associated Datum","None"
98977,Views,South,-1006613,,"Hide at scales coarser than"," 1 : 5000"
98977,Views,South,-1006602,autodesk.spec:spec.string-2.0.0,"Detail Number","1"
98977,Views,South,-1006601,autodesk.spec:spec.string-2.0.0,"Sheet Number","A103"
98977,Views,South,-1005333,autodesk.spec:spec.bool-1.0.0,"Sun Path","No"
98977,Views,South,-1005332,autodesk.spec:spec.string-2.0.0,"Default Analysis Display Style","None"
98977,Views,South,-1005254,,"Rotation on Sheet","None"
98977,Views,South,-1005207,autodesk.spec:spec.string-2.0.0,"Sheet Name","Elevations/Sections"
98977,Views,South,-1005206,autodesk.spec:spec.string-2.0.0,"Sheet Number","A103"
98977,Views,South,-1005201,autodesk.spec:spec.string-2.0.0,"Detail Number","1"
98977,Views,South,-1005183,,"Color Scheme Location","Background"
98977,Views,South,-1005182,autodesk.spec:spec.string-2.0.0,"Dependency","Independent"
98977,Views,South,-1005176,,"View Template",""
98977,Views,South,-1005173,,"Graphic Display Options",""
98977,Views,South,-1005171,autodesk.spec:spec.string-2.0.0,"Referencing Detail","1"
98977,Views,South,-1005170,autodesk.spec:spec.string-2.0.0,"Referencing Sheet","A102"
98977,Views,South,-1005164,,"Visibility/Graphics Overrides",""
98977,Views,South,-1005163,,"Discipline","Architectural"
98977,Views,South,-1005161,,"Display Model","Normal"
98977,Views,South,-1005151,,"View Scale"," 1 : 100"
98977,Views,South,-1005150,autodesk.spec:spec.int64-2.0.0,"Scale Value    1:","100"
98977,Views,South,-1005148,,"Color Scheme",""
98977,Views,South,-1005147,,"None","103657"
98977,Views,South,-1005123,,"Far Clipping",""
98977,Views,South,-1005120,autodesk.spec:spec.string-2.0.0,"Reference Label",""
98977,Views,South,-1005114,autodesk.spec:spec.string-2.0.0,"Title on Sheet",""
98977,Views,South,-1005112,autodesk.spec:spec.string-2.0.0,"View Name","South"
98977,Views,South,-1005104,autodesk.spec.aec:length-2.0.0,"Far Clip Offset","22660"
98977,Views,South,-1005094,autodesk.spec:spec.bool-1.0.0,"Annotation Crop","Yes"
98977,Views,South,-1005091,autodesk.spec:spec.bool-1.0.0,"Crop Region Visible","No"
98977,Views,South,-1005090,autodesk.spec:spec.bool-1.0.0,"Crop View","Yes"
98977,Views,South,-1002052,,"Family and Type","Elevation: Building Elevation"
98977,Views,South,-1002051,,"Family","Elevation"
98977,Views,South,-1002050,,"Type","Building Elevation"
98977,Views,South,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
98977,Views,South,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
98977,Views,South,-1002000,,"Type Id","49557"
99880,Cover Type,Rebar Cover 1,-1140363,,"Category","Cover Type"
99880,Cover Type,Rebar Cover 1,-1140362,,"Category","Cover Type"
99880,Cover Type,Rebar Cover 1,-1013434,autodesk.spec.aec.structural:reinforcementCover-2.0.0,"Length","25 mm"
99880,Cover Type,Rebar Cover 1,-1013433,autodesk.spec:spec.string-2.0.0,"Name","Rebar Cover 1"
99880,Cover Type,Rebar Cover 1,-1013201,,"Design Option","-1"
99880,Cover Type,Rebar Cover 1,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name","Rebar Cover Settings"
99880,Cover Type,Rebar Cover 1,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name","Rebar Cover 1"
102856,Materials,Plastic,-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
102856,Materials,Plastic,-1150465,autodesk.spec:spec.string-2.0.0,"Subclass",""
