HostElementId,HostCategory,HostElementName,ParameterId,ParameterTypeId,ParameterName,ParameterValue
123311,"Materials","Glass, Clear Glazing",-1140311,autodesk.spec.aec.structural:thermalExpansionCoefficient-2.0.0,"Thermal expansion coefficient Y","0.00000 1/°C"
123311,"Materials","Glass, Clear Glazing",-1140310,autodesk.spec.aec.structural:thermalExpansionCoefficient-2.0.0,"Thermal expansion coefficient X","0.00000 1/°C"
123311,"Materials","Glass, Clear Glazing",-1140309,autodesk.spec.aec.structural:unitWeight-2.0.0,"Unit weight","0.0 kN/m³"
123311,"Materials","Glass, Clear Glazing",-1140308,autodesk.spec.aec.structural:stress-2.0.0,"Shear modulus Z","0.0 MPa"
123311,"Materials","Glass, Clear Glazing",-1140307,autodesk.spec.aec.structural:stress-2.0.0,"Shear modulus Y","0.0 MPa"
123311,"Materials","Glass, Clear Glazing",-1140306,autodesk.spec.aec.structural:stress-2.0.0,"Shear modulus X","0.0 MPa"
123311,"Materials","Glass, Clear Glazing",-1140305,autodesk.spec.aec:number-2.0.0,"Poisson ratio Z","0"
123311,"Materials","Glass, Clear Glazing",-1140304,autodesk.spec.aec:number-2.0.0,"Poisson ratio Y","0"
123311,"Materials","Glass, Clear Glazing",-1140303,autodesk.spec.aec:number-2.0.0,"Poisson ratio X","0"
123311,"Materials","Glass, Clear Glazing",-1140302,autodesk.spec.aec.structural:stress-2.0.0,"Young modulus Z","0.0 MPa"
123311,"Materials","Glass, Clear Glazing",-1140301,autodesk.spec.aec.structural:stress-2.0.0,"Young modulus Y","0.0 MPa"
123311,"Materials","Glass, Clear Glazing",-1140300,autodesk.spec.aec.structural:stress-2.0.0,"Young modulus X","0.0 MPa"
123311,"Materials","Glass, Clear Glazing",-1013201,,"Design Option","-1"
123311,"Materials","Glass, Clear Glazing",-1010109,autodesk.spec:spec.string-2.0.0,"Model",""
123311,"Materials","Glass, Clear Glazing",-1010108,autodesk.spec:spec.string-2.0.0,"Manufacturer",""
123311,"Materials","Glass, Clear Glazing",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
123311,"Materials","Glass, Clear Glazing",-1010104,autodesk.spec.string:url-2.0.0,"URL",""
123311,"Materials","Glass, Clear Glazing",-1010103,autodesk.spec:spec.string-2.0.0,"Description","Clear glazing"
123311,"Materials","Glass, Clear Glazing",-1002554,autodesk.spec:spec.int64-2.0.0,"Shininess","64"
123311,"Materials","Glass, Clear Glazing",-1002553,autodesk.spec:spec.int64-2.0.0,"Smoothness","50"
123311,"Materials","Glass, Clear Glazing",-1002552,autodesk.spec:spec.bool-1.0.0,"Glow","No"
123311,"Materials","Glass, Clear Glazing",-1002551,autodesk.spec:spec.int64-2.0.0,"Transparency","75"
123311,"Materials","Glass, Clear Glazing",-1002550,,"Color",""
123311,"Materials","Glass, Clear Glazing",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
123311,"Materials","Glass, Clear Glazing",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
123311,"Materials","Glass, Clear Glazing",-1001205,autodesk.spec.measurable:currency-2.0.0,"Cost","0.00"
123311,"Materials","Glass, Clear Glazing",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
123311,"Materials","Glass, Clear Glazing",198377,autodesk.spec.aec:number-1.0.0,"Recycled Content","0"
141548,"Top Rails","Rectangular - 50x50mm",-1152384,autodesk.spec.reference:image-1.0.0,"Type Image","<None>"
141548,"Top Rails","Rectangular - 50x50mm",-1150361,autodesk.spec:spec.bool-1.0.0,"Plus Tread Depth","No"
141548,"Top Rails","Rectangular - 50x50mm",-1150350,autodesk.spec.aec:length-2.0.0,"Length","0"
141548,"Top Rails","Rectangular - 50x50mm",-1150349,,"Extension Style","None"
141548,"Top Rails","Rectangular - 50x50mm",-1150348,autodesk.spec.aec:length-2.0.0,"Length","0"
141548,"Top Rails","Rectangular - 50x50mm",-1150347,,"Extension Style","None"
141548,"Top Rails","Rectangular - 50x50mm",-1150346,,"End/Top Termination","None"
141548,"Top Rails","Rectangular - 50x50mm",-1150345,,"Beginning/Bottom Termination","None"
141548,"Top Rails","Rectangular - 50x50mm",-1150344,autodesk.spec.aec:material-1.0.0,"Material","Iron, Cast"
141548,"Top Rails","Rectangular - 50x50mm",-1150343,,"Transitions","Gooseneck"
141548,"Top Rails","Rectangular - 50x50mm",-1150342,autodesk.spec.aec:length-2.0.0,"Hand Clearance","-25"
141548,"Top Rails","Rectangular - 50x50mm",-1150341,autodesk.spec.aec:length-2.0.0,"Projection","25"
141548,"Top Rails","Rectangular - 50x50mm",-1150339,,"Profile","M_Rectangular Handrail : 50 x 50mm"
141548,"Top Rails","Rectangular - 50x50mm",-1150338,autodesk.spec.aec:length-2.0.0,"Fillet Radius","0"
141548,"Top Rails","Rectangular - 50x50mm",-1150337,,"Default Join","Miter"
141548,"Top Rails","Rectangular - 50x50mm",-1140422,autodesk.spec:spec.string-2.0.0,"Keynote",""
141548,"Top Rails","Rectangular - 50x50mm",-1140363,,"Category","Railings: Top Rails"
141548,"Top Rails","Rectangular - 50x50mm",-1140362,,"Category","Railings: Top Rails"
141548,"Top Rails","Rectangular - 50x50mm",-1013201,,"Design Option","-1"
141548,"Top Rails","Rectangular - 50x50mm",-1010109,autodesk.spec:spec.string-2.0.0,"Model",""
141548,"Top Rails","Rectangular - 50x50mm",-1010108,autodesk.spec:spec.string-2.0.0,"Manufacturer",""
141548,"Top Rails","Rectangular - 50x50mm",-1010105,autodesk.spec:spec.string-2.0.0,"Type Comments",""
141548,"Top Rails","Rectangular - 50x50mm",-1010104,autodesk.spec.string:url-2.0.0,"URL",""
141548,"Top Rails","Rectangular - 50x50mm",-1010103,autodesk.spec:spec.string-2.0.0,"Description",""
141548,"Top Rails","Rectangular - 50x50mm",-1002501,autodesk.spec:spec.string-2.0.0,"Assembly Description",""
141548,"Top Rails","Rectangular - 50x50mm",-1002500,autodesk.spec:spec.string-2.0.0,"Assembly Code",""
141548,"Top Rails","Rectangular - 50x50mm",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name","Top Rail Type"
141548,"Top Rails","Rectangular - 50x50mm",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name","Rectangular - 50x50mm"
141548,"Top Rails","Rectangular - 50x50mm",-1001405,autodesk.spec:spec.string-2.0.0,"Type Mark",""
141548,"Top Rails","Rectangular - 50x50mm",-1001205,autodesk.spec.measurable:currency-2.0.0,"Cost","0.00"
141723,"Cut Marks","Single Zigzag",-1152384,autodesk.spec.reference:image-1.0.0,"Type Image","<None>"
141723,"Cut Marks","Single Zigzag",-1140422,autodesk.spec:spec.string-2.0.0,"Keynote",""
141723,"Cut Marks","Single Zigzag",-1140363,,"Category","Stairs: Cut Marks"
141723,"Cut Marks","Single Zigzag",-1140362,,"Category","Stairs: Cut Marks"
141723,"Cut Marks","Single Zigzag",-1013201,,"Design Option","-1"
141723,"Cut Marks","Single Zigzag",-1010109,autodesk.spec:spec.string-2.0.0,"Model",""
141723,"Cut Marks","Single Zigzag",-1010108,autodesk.spec:spec.string-2.0.0,"Manufacturer",""
141723,"Cut Marks","Single Zigzag",-1010105,autodesk.spec:spec.string-2.0.0,"Type Comments",""
141723,"Cut Marks","Single Zigzag",-1010104,autodesk.spec.string:url-2.0.0,"URL",""
141723,"Cut Marks","Single Zigzag",-1010103,autodesk.spec:spec.string-2.0.0,"Description",""
141723,"Cut Marks","Single Zigzag",-1006621,autodesk.spec.aec:sheetLength-2.0.0,"Cut Mark Symbol Size","2.5000 mm"
141723,"Cut Marks","Single Zigzag",-1006620,,"Cut Line Type","Single Line"
141723,"Cut Marks","Single Zigzag",-1006619,autodesk.spec.aec:angle-2.0.0,"Cut Line Angle","45.00°"
141723,"Cut Marks","Single Zigzag",-1006618,autodesk.spec.aec:sheetLength-2.0.0,"Cut Line Extension","0.0000 mm"
141723,"Cut Marks","Single Zigzag",-1006616,,"Cut Mark Symbol","Zigzag"
141723,"Cut Marks","Single Zigzag",-1002501,autodesk.spec:spec.string-2.0.0,"Assembly Description",""
141723,"Cut Marks","Single Zigzag",-1002500,autodesk.spec:spec.string-2.0.0,"Assembly Code",""
141723,"Cut Marks","Single Zigzag",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name","Stair Cut Mark"
141723,"Cut Marks","Single Zigzag",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name","Single Zigzag"
141723,"Cut Marks","Single Zigzag",-1001405,autodesk.spec:spec.string-2.0.0,"Type Mark",""
141723,"Cut Marks","Single Zigzag",-1001205,autodesk.spec.measurable:currency-2.0.0,"Cost","0.00"
141730,"Runs","50mm Tread 13mm Riser",-1152384,autodesk.spec.reference:image-1.0.0,"Type Image","<None>"
141730,"Runs","50mm Tread 13mm Riser",-1152177,autodesk.spec:spec.bool-1.0.0,"Slanted","No"
141730,"Runs","50mm Tread 13mm Riser",-1152176,autodesk.spec:spec.bool-1.0.0,"Riser","Yes"
141730,"Runs","50mm Tread 13mm Riser",-1152175,,"Apply Nosing Profile","Front Only"
141730,"Runs","50mm Tread 13mm Riser",-1152174,,"Riser Profile","Default"
141730,"Runs","50mm Tread 13mm Riser",-1152164,,"Tread Profile","Default"
141730,"Runs","50mm Tread 13mm Riser",-1152163,autodesk.spec.aec:material-1.0.0,"Riser Material","Wood_Walnut black"
141730,"Runs","50mm Tread 13mm Riser",-1152162,autodesk.spec.aec:material-1.0.0,"Tread Material","Wood_Walnut black"
141730,"Runs","50mm Tread 13mm Riser",-1152161,,"Riser To Tread Connection","Extend Riser Behind Tread"
141730,"Runs","50mm Tread 13mm Riser",-1152160,autodesk.spec.aec:length-2.0.0,"Riser Thickness","50"
141730,"Runs","50mm Tread 13mm Riser",-1152154,autodesk.spec.aec:length-2.0.0,"Nosing Length","0"
141730,"Runs","50mm Tread 13mm Riser",-1152153,,"Nosing Profile","Default"
141730,"Runs","50mm Tread 13mm Riser",-1152152,autodesk.spec.aec:length-2.0.0,"Tread Thickness","50"
141730,"Runs","50mm Tread 13mm Riser",-1152151,autodesk.spec:spec.bool-1.0.0,"Tread","Yes"
141730,"Runs","50mm Tread 13mm Riser",-1140422,autodesk.spec:spec.string-2.0.0,"Keynote",""
141730,"Runs","50mm Tread 13mm Riser",-1140363,,"Category","Stairs: Runs"
141730,"Runs","50mm Tread 13mm Riser",-1140362,,"Category","Stairs: Runs"
141730,"Runs","50mm Tread 13mm Riser",-1013201,,"Design Option","-1"
141730,"Runs","50mm Tread 13mm Riser",-1010109,autodesk.spec:spec.string-2.0.0,"Model",""
141730,"Runs","50mm Tread 13mm Riser",-1010108,autodesk.spec:spec.string-2.0.0,"Manufacturer",""
141730,"Runs","50mm Tread 13mm Riser",-1010105,autodesk.spec:spec.string-2.0.0,"Type Comments",""
141730,"Runs","50mm Tread 13mm Riser",-1010104,autodesk.spec.string:url-2.0.0,"URL",""
141730,"Runs","50mm Tread 13mm Riser",-1010103,autodesk.spec:spec.string-2.0.0,"Description",""
141730,"Runs","50mm Tread 13mm Riser",-1002501,autodesk.spec:spec.string-2.0.0,"Assembly Description",""
141730,"Runs","50mm Tread 13mm Riser",-1002500,autodesk.spec:spec.string-2.0.0,"Assembly Code",""
141730,"Runs","50mm Tread 13mm Riser",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name","Non-Monolithic Run"
141730,"Runs","50mm Tread 13mm Riser",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name","50mm Tread 13mm Riser"
141730,"Runs","50mm Tread 13mm Riser",-1001405,autodesk.spec:spec.string-2.0.0,"Type Mark",""
141730,"Runs","50mm Tread 13mm Riser",-1001205,autodesk.spec.measurable:currency-2.0.0,"Cost","0.00"
141731,"Landings","Non-Monolithic Landing",-1152384,autodesk.spec.reference:image-1.0.0,"Type Image","<None>"
141731,"Landings","Non-Monolithic Landing",-1151604,autodesk.spec:spec.bool-1.0.0,"Same as Run","Yes"
141731,"Landings","Non-Monolithic Landing",-1140422,autodesk.spec:spec.string-2.0.0,"Keynote",""
141731,"Landings","Non-Monolithic Landing",-1140363,,"Category","Stairs: Landings"
141731,"Landings","Non-Monolithic Landing",-1140362,,"Category","Stairs: Landings"
141731,"Landings","Non-Monolithic Landing",-1013201,,"Design Option","-1"
141731,"Landings","Non-Monolithic Landing",-1010109,autodesk.spec:spec.string-2.0.0,"Model",""
141731,"Landings","Non-Monolithic Landing",-1010108,autodesk.spec:spec.string-2.0.0,"Manufacturer",""
141731,"Landings","Non-Monolithic Landing",-1010105,autodesk.spec:spec.string-2.0.0,"Type Comments",""
141731,"Landings","Non-Monolithic Landing",-1010104,autodesk.spec.string:url-2.0.0,"URL",""
141731,"Landings","Non-Monolithic Landing",-1010103,autodesk.spec:spec.string-2.0.0,"Description",""
141731,"Landings","Non-Monolithic Landing",-1002501,autodesk.spec:spec.string-2.0.0,"Assembly Description",""
141731,"Landings","Non-Monolithic Landing",-1002500,autodesk.spec:spec.string-2.0.0,"Assembly Code",""
141731,"Landings","Non-Monolithic Landing",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name","Non-Monolithic Landing"
141731,"Landings","Non-Monolithic Landing",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name","Non-Monolithic Landing"
141731,"Landings","Non-Monolithic Landing",-1001405,autodesk.spec:spec.string-2.0.0,"Type Mark",""
141731,"Landings","Non-Monolithic Landing",-1001205,autodesk.spec.measurable:currency-2.0.0,"Cost","0.00"
141733,"Supports","Carriage - 50mm Width",-1152384,autodesk.spec.reference:image-1.0.0,"Type Image","<None>"
141733,"Supports","Carriage - 50mm Width",-1151810,autodesk.spec.aec:length-2.0.0,"Structural Depth On Landing","300"
141733,"Supports","Carriage - 50mm Width",-1151809,autodesk.spec.aec:length-2.0.0,"Structural Depth On Run","150"
141733,"Supports","Carriage - 50mm Width",-1151808,autodesk.spec.aec:material-1.0.0,"Material","<By Category>"
141733,"Supports","Carriage - 50mm Width",-1151807,autodesk.spec.aec:length-2.0.0,"Width","50"
141733,"Supports","Carriage - 50mm Width",-1151806,autodesk.spec.aec:length-2.0.0,"Total Depth","400"
141733,"Supports","Carriage - 50mm Width",-1140422,autodesk.spec:spec.string-2.0.0,"Keynote",""
141733,"Supports","Carriage - 50mm Width",-1140363,,"Category","Stairs: Supports"
141733,"Supports","Carriage - 50mm Width",-1140362,,"Category","Stairs: Supports"
141733,"Supports","Carriage - 50mm Width",-1013201,,"Design Option","-1"
141733,"Supports","Carriage - 50mm Width",-1010109,autodesk.spec:spec.string-2.0.0,"Model",""
141733,"Supports","Carriage - 50mm Width",-1010108,autodesk.spec:spec.string-2.0.0,"Manufacturer",""
141733,"Supports","Carriage - 50mm Width",-1010105,autodesk.spec:spec.string-2.0.0,"Type Comments",""
141733,"Supports","Carriage - 50mm Width",-1010104,autodesk.spec.string:url-2.0.0,"URL",""
141733,"Supports","Carriage - 50mm Width",-1010103,autodesk.spec:spec.string-2.0.0,"Description",""
141733,"Supports","Carriage - 50mm Width",-1002501,autodesk.spec:spec.string-2.0.0,"Assembly Description",""
141733,"Supports","Carriage - 50mm Width",-1002500,autodesk.spec:spec.string-2.0.0,"Assembly Code",""
141733,"Supports","Carriage - 50mm Width",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name","Carriage"
141733,"Supports","Carriage - 50mm Width",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name","Carriage - 50mm Width"
141733,"Supports","Carriage - 50mm Width",-1001405,autodesk.spec:spec.string-2.0.0,"Type Mark",""
141733,"Supports","Carriage - 50mm Width",-1001205,autodesk.spec.measurable:currency-2.0.0,"Cost","0.00"
141734,"Stairs","190mm max riser 250mm going",-1152384,autodesk.spec.reference:image-1.0.0,"Type Image","<None>"
141734,"Stairs","190mm max riser 250mm going",-1151237,autodesk.spec:spec.bool-1.0.0,"Middle Support","No"
141734,"Stairs","190mm max riser 250mm going",-1151236,autodesk.spec.aec:length-2.0.0,"Left Lateral Offset","0"
141734,"Stairs","190mm max riser 250mm going",-1151235,autodesk.spec.aec:length-2.0.0,"Right Lateral Offset","0"
141734,"Stairs","190mm max riser 250mm going",-1151234,autodesk.spec:spec.string-2.0.0,"Cut Mark Type","Single Zigzag"
141734,"Stairs","190mm max riser 250mm going",-1151232,,"Right Support","None"
141734,"Stairs","190mm max riser 250mm going",-1151231,,"Left Support","None"
141734,"Stairs","190mm max riser 250mm going",-1151217,autodesk.spec:spec.int64-2.0.0,"Middle Support Number","0"
141734,"Stairs","190mm max riser 250mm going",-1151216,autodesk.spec.aec:length-2.0.0,"Minimum Run Width","1000"
141734,"Stairs","190mm max riser 250mm going",-1151211,autodesk.spec:spec.string-2.0.0,"Middle Support Type","Carriage - 50mm Width"
141734,"Stairs","190mm max riser 250mm going",-1151210,autodesk.spec:spec.string-2.0.0,"Left Support Type","<None>"
141734,"Stairs","190mm max riser 250mm going",-1151209,autodesk.spec:spec.string-2.0.0,"Right Support Type","<None>"
141734,"Stairs","190mm max riser 250mm going",-1151208,autodesk.spec:spec.string-2.0.0,"Landing Type","Non-Monolithic Landing"
141734,"Stairs","190mm max riser 250mm going",-1151207,autodesk.spec:spec.string-2.0.0,"Run Type","50mm Tread 13mm Riser"
141734,"Stairs","190mm max riser 250mm going",-1151206,,"Calculation Rules",""
141734,"Stairs","190mm max riser 250mm going",-1140422,autodesk.spec:spec.string-2.0.0,"Keynote",""
141734,"Stairs","190mm max riser 250mm going",-1140363,,"Category","Stairs"
141734,"Stairs","190mm max riser 250mm going",-1140362,,"Category","Stairs"
141734,"Stairs","190mm max riser 250mm going",-1013201,,"Design Option","-1"
141734,"Stairs","190mm max riser 250mm going",-1010109,autodesk.spec:spec.string-2.0.0,"Model",""
141734,"Stairs","190mm max riser 250mm going",-1010108,autodesk.spec:spec.string-2.0.0,"Manufacturer",""
141734,"Stairs","190mm max riser 250mm going",-1010105,autodesk.spec:spec.string-2.0.0,"Type Comments",""
141734,"Stairs","190mm max riser 250mm going",-1010104,autodesk.spec.string:url-2.0.0,"URL",""
141734,"Stairs","190mm max riser 250mm going",-1010103,autodesk.spec:spec.string-2.0.0,"Description",""
141734,"Stairs","190mm max riser 250mm going",-1007203,autodesk.spec.aec:length-2.0.0,"Minimum Tread Depth","250"
141734,"Stairs","190mm max riser 250mm going",-1007202,autodesk.spec.aec:length-2.0.0,"Maximum Riser Height","190"
141734,"Stairs","190mm max riser 250mm going",-1002501,autodesk.spec:spec.string-2.0.0,"Assembly Description",""
141734,"Stairs","190mm max riser 250mm going",-1002500,autodesk.spec:spec.string-2.0.0,"Assembly Code",""
141734,"Stairs","190mm max riser 250mm going",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name","Assembled Stair"
141734,"Stairs","190mm max riser 250mm going",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name","190mm max riser 250mm going"
141734,"Stairs","190mm max riser 250mm going",-1001405,autodesk.spec:spec.string-2.0.0,"Type Mark",""
141734,"Stairs","190mm max riser 250mm going",-1001205,autodesk.spec.measurable:currency-2.0.0,"Cost","0.00"
141734,"Stairs","190mm max riser 250mm going",-1001006,,"Function","Interior"
141749,"Stairs","Precast Stair",-1152384,autodesk.spec.reference:image-1.0.0,"Type Image","<None>"
141749,"Stairs","Precast Stair",-1151237,autodesk.spec:spec.bool-1.0.0,"Middle Support","No"
141749,"Stairs","Precast Stair",-1151236,autodesk.spec.aec:length-2.0.0,"Left Lateral Offset","0"
141749,"Stairs","Precast Stair",-1151235,autodesk.spec.aec:length-2.0.0,"Right Lateral Offset","0"
